schema_version,run_id,cell_id,formula_id,stratum,monitor_id,monitor_name,construction,encoding,online_label_mode,requested_device,effective_device,trace_seed,repetition,trace_length,batch_size,early_termination,warmup_iterations,inner_iterations,status,duration_s_per_batch,duration_s_per_trace,duration_s_per_cell,throughput_traces_s,failure_reason,warnings_json
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_progression_flat::cpu::r0::b1,ijcnn_balanced_n4,all_applicable,rulerunner_progression_flat,ProgressionRuleRunnerMonitor,progression,flat,exact,cpu,cpu,1103,0,32,1,False,2,40,success,0.00245854140002848,0.00245854140002848,7.682941875089e-05,406.74523519856774,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_progression_flat::cpu::r0::b64,ijcnn_balanced_n4,all_applicable,rulerunner_progression_flat,ProgressionRuleRunnerMonitor,progression,flat,exact,cpu,cpu,1103,0,32,64,False,2,22,success,0.004590896181980497,7.173275284344527e-05,2.2416485263576647e-06,13940.633258317468,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_progression_flat::cpu::r1::b1,ijcnn_balanced_n4,all_applicable,rulerunner_progression_flat,ProgressionRuleRunnerMonitor,progression,flat,exact,cpu,cpu,2207,1,32,1,False,2,40,success,0.0024054647249613483,0.0024054647249613483,7.517077265504213e-05,415.72008503099886,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_progression_flat::cpu::r1::b64,ijcnn_balanced_n4,all_applicable,rulerunner_progression_flat,ProgressionRuleRunnerMonitor,progression,flat,exact,cpu,cpu,2207,1,32,64,False,2,22,success,0.004288911227294276,6.701423792647306e-05,2.094194935202283e-06,14922.202071404346,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_progression_flat::cpu::r2::b1,ijcnn_balanced_n4,all_applicable,rulerunner_progression_flat,ProgressionRuleRunnerMonitor,progression,flat,exact,cpu,cpu,3301,2,32,1,False,2,38,success,0.0025537234210596103,0.0025537234210596103,7.980385690811282e-05,391.58508386357374,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_progression_flat::cpu::r2::b64,ijcnn_balanced_n4,all_applicable,rulerunner_progression_flat,ProgressionRuleRunnerMonitor,progression,flat,exact,cpu,cpu,3301,2,32,64,False,2,22,success,0.004305356727358726,6.72711988649801e-05,2.102224964530628e-06,14865.202595944489,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_progression_flat::cpu::r3::b1,ijcnn_balanced_n4,all_applicable,rulerunner_progression_flat,ProgressionRuleRunnerMonitor,progression,flat,exact,cpu,cpu,4409,3,32,1,False,2,38,success,0.0024639503683972996,0.0024639503683972996,7.699844901241561e-05,405.85233080423603,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_progression_flat::cpu::r3::b64,ijcnn_balanced_n4,all_applicable,rulerunner_progression_flat,ProgressionRuleRunnerMonitor,progression,flat,exact,cpu,cpu,4409,3,32,64,False,2,22,success,0.004405423954515506,6.883474928930478e-05,2.1510859152907744e-06,14527.54619323318,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_progression_flat::cpu::r4::b1,ijcnn_balanced_n4,all_applicable,rulerunner_progression_flat,ProgressionRuleRunnerMonitor,progression,flat,exact,cpu,cpu,5501,4,32,1,False,2,40,success,0.0025151660000119593,0.0025151660000119593,7.859893750037373e-05,397.588071719817,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_progression_flat::cpu::r4::b64,ijcnn_balanced_n4,all_applicable,rulerunner_progression_flat,ProgressionRuleRunnerMonitor,progression,flat,exact,cpu,cpu,5501,4,32,64,False,2,22,success,0.004833556409060045,7.55243188915632e-05,2.36013496536135e-06,13240.768201243716,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_progression_structured::cpu::r0::b1,ijcnn_balanced_n4,all_applicable,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,progression,structured,exact,cpu,cpu,1103,0,32,1,False,2,6,success,0.013792184166959487,0.013792184166959487,0.00043100575521748397,72.50483229448146,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_progression_structured::cpu::r0::b64,ijcnn_balanced_n4,all_applicable,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,progression,structured,exact,cpu,cpu,1103,0,32,64,False,2,4,success,0.01798355274968344,0.00028099301171380375,8.781031616056367e-06,3558.8073664213307,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_progression_structured::cpu::r1::b1,ijcnn_balanced_n4,all_applicable,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,progression,structured,exact,cpu,cpu,2207,1,32,1,False,2,6,success,0.013674851500278843,0.013674851500278843,0.00042733910938371383,73.12693669687083,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_progression_structured::cpu::r1::b64,ijcnn_balanced_n4,all_applicable,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,progression,structured,exact,cpu,cpu,2207,1,32,64,False,2,4,success,0.017667590500423103,0.000276056101569111,8.626753174034718e-06,3622.4520824425567,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_progression_structured::cpu::r2::b1,ijcnn_balanced_n4,all_applicable,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,progression,structured,exact,cpu,cpu,3301,2,32,1,False,2,6,success,0.0137444083338778,0.0137444083338778,0.00042951276043368125,72.75686051433422,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_progression_structured::cpu::r2::b64,ijcnn_balanced_n4,all_applicable,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,progression,structured,exact,cpu,cpu,3301,2,32,64,False,2,4,success,0.01777420849975897,0.0002777220078087339,8.678812744022935e-06,3600.7229239416138,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_progression_structured::cpu::r3::b1,ijcnn_balanced_n4,all_applicable,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,progression,structured,exact,cpu,cpu,4409,3,32,1,False,2,6,success,0.014342834499984747,0.014342834499984747,0.00044821357812452334,69.72122560579385,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_progression_structured::cpu::r3::b64,ijcnn_balanced_n4,all_applicable,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,progression,structured,exact,cpu,cpu,4409,3,32,64,False,2,4,success,0.017657823500485392,0.00027590349219508425,8.621984131096383e-06,3624.455754597429,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_progression_structured::cpu::r4::b1,ijcnn_balanced_n4,all_applicable,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,progression,structured,exact,cpu,cpu,5501,4,32,1,False,2,4,success,0.015629294750397094,0.015629294750397094,0.0004884154609499092,63.98241353625972,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,ijcnn_balanced_n4::rulerunner_progression_structured::cpu::r4::b64,ijcnn_balanced_n4,all_applicable,rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,progression,structured,exact,cpu,cpu,5501,4,32,64,False,2,4,success,0.01792787949943886,0.00028012311717873217,8.75384741183538e-06,3569.8588894466407,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_flat_default::cpu::r0::b1,eventual_next_alias,bounded_repair,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,bounded_default,flat,sound_default,cpu,cpu,1103,0,32,1,False,2,18,success,0.005149740277880078,0.005149740277880078,0.00016092938368375244,194.1845502957396,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_flat_default::cpu::r0::b64,eventual_next_alias,bounded_repair,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,bounded_default,flat,sound_default,cpu,cpu,1103,0,32,64,False,2,2,success,0.039489587499701884,0.0006170248046828419,1.928202514633881e-05,1620.6803882284958,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_flat_default::cpu::r1::b1,eventual_next_alias,bounded_repair,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,bounded_default,flat,sound_default,cpu,cpu,2207,1,32,1,False,2,16,success,0.005243631874918719,0.005243631874918719,0.00016386349609120998,190.7075141531557,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_flat_default::cpu::r1::b64,eventual_next_alias,bounded_repair,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,bounded_default,flat,sound_default,cpu,cpu,2207,1,32,64,False,2,2,success,0.03528925099999469,0.0005513945468749171,1.723107958984116e-05,1813.5834053267276,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_flat_default::cpu::r2::b1,eventual_next_alias,bounded_repair,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,bounded_default,flat,sound_default,cpu,cpu,3301,2,32,1,False,2,18,success,0.0055589950556572554,0.0055589950556572554,0.00017371859548928923,179.88862914751545,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_flat_default::cpu::r2::b64,eventual_next_alias,bounded_repair,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,bounded_default,flat,sound_default,cpu,cpu,3301,2,32,64,False,2,2,success,0.037135017999389675,0.0005802346562404637,1.813233300751449e-05,1723.4406618855512,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_flat_default::cpu::r3::b1,eventual_next_alias,bounded_repair,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,bounded_default,flat,sound_default,cpu,cpu,4409,3,32,1,False,2,18,success,0.005394853055501396,0.005394853055501396,0.00016858915798441862,185.3618605941919,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_flat_default::cpu::r3::b64,eventual_next_alias,bounded_repair,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,bounded_default,flat,sound_default,cpu,cpu,4409,3,32,64,False,2,2,success,0.03569638400040276,0.0005577560000062931,1.742987500019666e-05,1792.8986868607726,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_flat_default::cpu::r4::b1,eventual_next_alias,bounded_repair,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,bounded_default,flat,sound_default,cpu,cpu,5501,4,32,1,False,2,18,success,0.005388591499973295,0.005388591499973295,0.00016839348437416548,185.57725149604602,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_flat_default::cpu::r4::b64,eventual_next_alias,bounded_repair,rulerunner_bounded_flat_default,BoundedEventRuleRunnerMonitor,bounded_default,flat,sound_default,cpu,cpu,5501,4,32,64,False,2,2,success,0.03560290649875242,0.0005562954140430065,1.7384231688843954e-05,1797.6060466367446,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_flat_exact::cpu::r0::b1,eventual_next_alias,bounded_repair,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,bounded_exact_online,flat,exact_online,cpu,cpu,1103,0,32,1,False,2,18,success,0.0055399167777068214,0.0055399167777068214,0.00017312239930333817,180.50812676899767,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_flat_exact::cpu::r0::b64,eventual_next_alias,bounded_repair,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,bounded_exact_online,flat,exact_online,cpu,cpu,1103,0,32,64,False,2,2,success,0.03491159800068999,0.0005454937187607811,1.704667871127441e-05,1833.2016769537477,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_flat_exact::cpu::r1::b1,eventual_next_alias,bounded_repair,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,bounded_exact_online,flat,exact_online,cpu,cpu,2207,1,32,1,False,2,18,success,0.005291489444466101,0.005291489444466101,0.00016535904513956566,188.98270713660995,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_flat_exact::cpu::r1::b64,eventual_next_alias,bounded_repair,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,bounded_exact_online,flat,exact_online,cpu,cpu,2207,1,32,64,False,2,2,success,0.03549842950087623,0.000554662960951191,1.733321752972472e-05,1802.8966604964946,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_flat_exact::cpu::r2::b1,eventual_next_alias,bounded_repair,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,bounded_exact_online,flat,exact_online,cpu,cpu,3301,2,32,1,False,2,16,success,0.006564417624986163,0.006564417624986163,0.0002051380507808176,152.33643822320155,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_flat_exact::cpu::r2::b64,eventual_next_alias,bounded_repair,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,bounded_exact_online,flat,exact_online,cpu,cpu,3301,2,32,64,False,2,2,success,0.03520618550101062,0.000550096648453291,1.7190520264165343e-05,1817.8623752966032,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_flat_exact::cpu::r3::b1,eventual_next_alias,bounded_repair,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,bounded_exact_online,flat,exact_online,cpu,cpu,4409,3,32,1,False,2,9,success,0.005846003666697975,0.005846003666697975,0.00018268761458431173,171.05702579294388,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_flat_exact::cpu::r3::b64,eventual_next_alias,bounded_repair,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,bounded_exact_online,flat,exact_online,cpu,cpu,4409,3,32,64,False,2,2,success,0.03590588400038541,0.0005610294375060221,1.753216992206319e-05,1782.4376639581699,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_flat_exact::cpu::r4::b1,eventual_next_alias,bounded_repair,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,bounded_exact_online,flat,exact_online,cpu,cpu,5501,4,32,1,False,2,18,success,0.005302907833336374,0.005302907833336374,0.00016571586979176168,188.57578359434558,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_flat_exact::cpu::r4::b64,eventual_next_alias,bounded_repair,rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,bounded_exact_online,flat,exact_online,cpu,cpu,5501,4,32,64,False,2,2,success,0.035640841500935494,0.0005568881484521171,1.740275463912866e-05,1795.6927307207418,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_structured_default::cpu::r0::b1,eventual_next_alias,bounded_repair,rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,bounded_default,structured,sound_default,cpu,cpu,1103,0,32,1,False,2,12,success,0.007993453166515488,0.007993453166515488,0.000249795411453609,125.10237805470507,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_structured_default::cpu::r0::b64,eventual_next_alias,bounded_repair,rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,bounded_default,structured,sound_default,cpu,cpu,1103,0,32,64,False,2,2,success,0.037675138000849984,0.000588674031263281,1.839606347697753e-05,1698.732994649047,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_structured_default::cpu::r1::b1,eventual_next_alias,bounded_repair,rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,bounded_default,structured,sound_default,cpu,cpu,2207,1,32,1,False,2,12,success,0.007470912166657702,0.007470912166657702,0.0002334660052080532,133.85246375441926,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_structured_default::cpu::r1::b64,eventual_next_alias,bounded_repair,rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,bounded_default,structured,sound_default,cpu,cpu,2207,1,32,64,False,2,2,success,0.038041414500185056,0.0005943971015653915,1.8574909423918484e-05,1682.376978902524,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_structured_default::cpu::r2::b1,eventual_next_alias,bounded_repair,rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,bounded_default,structured,sound_default,cpu,cpu,3301,2,32,1,False,2,12,success,0.008621452833419122,0.008621452833419122,0.00026942040104434756,115.9897315825617,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_structured_default::cpu::r2::b64,eventual_next_alias,bounded_repair,rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,bounded_default,structured,sound_default,cpu,cpu,3301,2,32,64,False,2,2,success,0.0375340895006957,0.0005864701484483703,1.8327192139011572e-05,1705.1166246836426,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_structured_default::cpu::r3::b1,eventual_next_alias,bounded_repair,rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,bounded_default,structured,sound_default,cpu,cpu,4409,3,32,1,False,2,12,success,0.007603157583313684,0.007603157583313684,0.00023759867447855262,131.5243027705563,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_structured_default::cpu::r3::b64,eventual_next_alias,bounded_repair,rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,bounded_default,structured,sound_default,cpu,cpu,4409,3,32,64,False,2,2,success,0.038865244499902474,0.0006072694453109762,1.8977170165968005e-05,1646.7154863816847,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_structured_default::cpu::r4::b1,eventual_next_alias,bounded_repair,rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,bounded_default,structured,sound_default,cpu,cpu,5501,4,32,1,False,2,6,success,0.00867562983330572,0.00867562983330572,0.00027111343229080376,115.26540657152091,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_structured_default::cpu::r4::b64,eventual_next_alias,bounded_repair,rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,bounded_default,structured,sound_default,cpu,cpu,5501,4,32,64,False,2,2,success,0.0405411110004934,0.0006334548593827094,1.979546435570967e-05,1578.6444530151405,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_structured_exact::cpu::r0::b1,eventual_next_alias,bounded_repair,rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,bounded_exact_online,structured,exact_online,cpu,cpu,1103,0,32,1,False,2,10,success,0.007622930199795519,0.007622930199795519,0.00023821656874360996,131.18315054581302,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_structured_exact::cpu::r0::b64,eventual_next_alias,bounded_repair,rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,bounded_exact_online,structured,exact_online,cpu,cpu,1103,0,32,64,False,2,2,success,0.03849255000022822,0.000601446093753566,1.8795190429798936e-05,1662.6593977177545,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_structured_exact::cpu::r1::b1,eventual_next_alias,bounded_repair,rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,bounded_exact_online,structured,exact_online,cpu,cpu,2207,1,32,1,False,2,12,success,0.007841484916449796,0.007841484916449796,0.0002450464036390561,127.52686648701054,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_structured_exact::cpu::r1::b64,eventual_next_alias,bounded_repair,rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,bounded_exact_online,structured,exact_online,cpu,cpu,2207,1,32,64,False,2,2,success,0.04171138899982907,0.0006517404531223292,2.0366889160072787e-05,1534.3531235620628,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_structured_exact::cpu::r2::b1,eventual_next_alias,bounded_repair,rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,bounded_exact_online,structured,exact_online,cpu,cpu,3301,2,32,1,False,2,10,success,0.00818326820008224,0.00818326820008224,0.00025572713125257,122.20056529369896,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_structured_exact::cpu::r2::b64,eventual_next_alias,bounded_repair,rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,bounded_exact_online,structured,exact_online,cpu,cpu,3301,2,32,64,False,2,2,success,0.03930292500081123,0.0006141082031376754,1.9190881348052358e-05,1628.377531664094,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_structured_exact::cpu::r3::b1,eventual_next_alias,bounded_repair,rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,bounded_exact_online,structured,exact_online,cpu,cpu,4409,3,32,1,False,2,8,success,0.008367235499918024,0.008367235499918024,0.00026147610937243826,119.51378684271492,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_structured_exact::cpu::r3::b64,eventual_next_alias,bounded_repair,rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,bounded_exact_online,structured,exact_online,cpu,cpu,4409,3,32,64,False,2,2,success,0.03941980950003199,0.0006159345234379998,1.9247953857437494e-05,1623.5491954862964,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_structured_exact::cpu::r4::b1,eventual_next_alias,bounded_repair,rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,bounded_exact_online,structured,exact_online,cpu,cpu,5501,4,32,1,False,2,10,success,0.008436939099919983,0.008436939099919983,0.00026365434687249947,118.52639780337921,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_bounded_structured_exact::cpu::r4::b64,eventual_next_alias,bounded_repair,rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,bounded_exact_online,structured,exact_online,cpu,cpu,5501,4,32,64,False,2,2,success,0.03730805949999194,0.0005829384296873741,1.821682592773044e-05,1715.4470336366282,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_progression_flat::cpu::r0::b1,eventual_next_alias,bounded_repair,rulerunner_progression_flat,ProgressionRuleRunnerMonitor,progression,flat,exact,cpu,cpu,1103,0,32,1,False,2,20,success,0.002540495799985365,0.002540495799985365,7.939049374954266e-05,393.62395324792925,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_progression_flat::cpu::r0::b64,eventual_next_alias,bounded_repair,rulerunner_progression_flat,ProgressionRuleRunnerMonitor,progression,flat,exact,cpu,cpu,1103,0,32,64,False,2,24,success,0.004061701999944489,6.346409374913264e-05,1.983252929660395e-06,15756.941302162168,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_progression_flat::cpu::r1::b1,eventual_next_alias,bounded_repair,rulerunner_progression_flat,ProgressionRuleRunnerMonitor,progression,flat,exact,cpu,cpu,2207,1,32,1,False,2,40,success,0.0027533089250027843,0.0027533089250027843,8.604090390633701e-05,363.1993456742195,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_progression_flat::cpu::r1::b64,eventual_next_alias,bounded_repair,rulerunner_progression_flat,ProgressionRuleRunnerMonitor,progression,flat,exact,cpu,cpu,2207,1,32,64,False,2,13,success,0.003932613384677097,6.144708413557964e-05,1.920221379236864e-06,16274.165227979809,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_progression_flat::cpu::r2::b1,eventual_next_alias,bounded_repair,rulerunner_progression_flat,ProgressionRuleRunnerMonitor,progression,flat,exact,cpu,cpu,3301,2,32,1,False,2,19,success,0.0027448232632243737,0.0027448232632243737,8.577572697576168e-05,364.32218183158693,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_progression_flat::cpu::r2::b64,eventual_next_alias,bounded_repair,rulerunner_progression_flat,ProgressionRuleRunnerMonitor,progression,flat,exact,cpu,cpu,3301,2,32,64,False,2,26,success,0.0039603595769921625,6.188061839050254e-05,1.9337693247032043e-06,16160.148783411001,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_progression_flat::cpu::r3::b1,eventual_next_alias,bounded_repair,rulerunner_progression_flat,ProgressionRuleRunnerMonitor,progression,flat,exact,cpu,cpu,4409,3,32,1,False,2,20,success,0.00261438335001003,0.00261438335001003,8.169947968781344e-05,382.499375998613,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_progression_flat::cpu::r3::b64,eventual_next_alias,bounded_repair,rulerunner_progression_flat,ProgressionRuleRunnerMonitor,progression,flat,exact,cpu,cpu,4409,3,32,64,False,2,26,success,0.003679428692311586,5.749107331736853e-05,1.7965960411677665e-06,17394.004708864806,,[]
rq2.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,eventual_next_alias::rulerunner_progression_flat::cpu::r4::b1,eventual_next_alias,bounded_repair,rulerunner_progression_flat,ProgressionRuleRunnerMonitor,progression,flat,exact,cpu,cpu,5501,4,32,1,False,2,20,success,0.002667421050136909,0.002667421050136909,8.335690781677841e-05,374.89394482684827,,[]
