schema_version,benchmark_schema_version,run_id,cell_id,formula_id,formula,monitor_id,monitor_name,architecture,construction,backend,requested_device,effective_device,repetition,worker_pid,status,failure_stage,failure_reason,compile_total_s,compile_stages_json,artifact_stats_json,validation_duration_s,warnings_json,startup_host_rss_bytes,baseline_host_rss_bytes,peak_compile_host_rss_bytes,peak_observed_host_rss_bytes,host_memory_limit_bytes,baseline_gpu_allocated_bytes,peak_compile_gpu_allocated_bytes,peak_compile_gpu_reserved_bytes,provenance_json,stratum,encoding,online_label_mode,persistent_bytes
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,next_offset_alias::rulerunner_bounded_flat_exact::cpu::r4,next_offset_alias,(X a) & X (X a),rulerunner_bounded_flat_exact,BoundedEventRuleRunnerMonitor,rulerunner,bounded_exact_online,flat_cilp,cpu,cpu,4,1716,success,,,0.10707036000167136,"{""bounded_event_extraction"": 0.0328337589999137, ""bounded_exact_online_head"": 0.02178814500075532, ""bounded_pipeline_lowering"": 0.0013442229974316433, ""bounded_skeleton_lowering"": 0.020618450002075406, ""certificate_lookup"": 0.020278911000787048, ""monitor_initialization"": 3.481399835436605e-05}","{""bounded_horizon"": 2, ""bounded_islands"": 1, ""certificate_product_states"": 3, ""certificate_source"": ""cache"", ""event_modules"": 14, ""exact_head_states"": 11, ""exact_online"": true, ""monitor_id"": ""rulerunner_bounded_flat_exact"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 3212, ""persistent_tensor_count"": 35, ""persistent_tensor_logical_bytes"": 3212, ""persistent_tensor_logical_elements"": 803, ""persistent_tensor_nonzero_elements"": 248, ""skeleton_ast_depth"": 0, ""skeleton_ast_nodes"": 1, ""skeleton_eval_rules"": 2, ""skeleton_literals"": 4, ""skeleton_modules"": 2, ""skeleton_react_rules"": 0, ""skeleton_total_rules"": 2, ""tensor_devices"": {""cpu"": 35}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 32, ""torch.int64"": 2}}",,[],13389824,463429632,469901312,939802624,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",bounded_repair_late_default,flat,exact_online,3212
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,next_offset_alias::rulerunner_bounded_structured_default::cpu::r0,next_offset_alias,(X a) & X (X a),rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,rulerunner,bounded_default,structured_cilp,cpu,cpu,0,1727,success,,,0.0857265289996576,"{""bounded_event_extraction"": 0.03252767699814285, ""bounded_pipeline_lowering"": 0.00143192800169345, ""bounded_skeleton_lowering"": 0.021051184998214012, ""certificate_lookup"": 0.02043540099839447, ""monitor_initialization"": 2.490800034138374e-05}","{""bounded_horizon"": 2, ""bounded_islands"": 1, ""certificate_product_states"": 3, ""certificate_source"": ""cache"", ""event_modules"": 14, ""exact_head_states"": null, ""exact_online"": false, ""monitor_id"": ""rulerunner_bounded_structured_default"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 2648, ""persistent_tensor_count"": 75, ""persistent_tensor_logical_bytes"": 2648, ""persistent_tensor_logical_elements"": 662, ""persistent_tensor_nonzero_elements"": 228, ""skeleton_ast_depth"": 0, ""skeleton_ast_nodes"": 1, ""skeleton_eval_rules"": 2, ""skeleton_literals"": 4, ""skeleton_modules"": 2, ""skeleton_react_rules"": 0, ""skeleton_total_rules"": 2, ""tensor_devices"": {""cpu"": 75}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 72, ""torch.int64"": 2}}",,[],13434880,463593472,470126592,497504256,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",bounded_repair_late_default,structured,sound_default,2648
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,next_offset_alias::rulerunner_bounded_structured_default::cpu::r1,next_offset_alias,(X a) & X (X a),rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,rulerunner,bounded_default,structured_cilp,cpu,cpu,1,1729,success,,,0.08685472700017272,"{""bounded_event_extraction"": 0.03328060599960736, ""bounded_pipeline_lowering"": 0.0015136110014282167, ""bounded_skeleton_lowering"": 0.020615917001123307, ""certificate_lookup"": 0.020873518998996587, ""monitor_initialization"": 2.3504999262513593e-05}","{""bounded_horizon"": 2, ""bounded_islands"": 1, ""certificate_product_states"": 3, ""certificate_source"": ""cache"", ""event_modules"": 14, ""exact_head_states"": null, ""exact_online"": false, ""monitor_id"": ""rulerunner_bounded_structured_default"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 2648, ""persistent_tensor_count"": 75, ""persistent_tensor_logical_bytes"": 2648, ""persistent_tensor_logical_elements"": 662, ""persistent_tensor_nonzero_elements"": 228, ""skeleton_ast_depth"": 0, ""skeleton_ast_nodes"": 1, ""skeleton_eval_rules"": 2, ""skeleton_literals"": 4, ""skeleton_modules"": 2, ""skeleton_react_rules"": 0, ""skeleton_total_rules"": 2, ""tensor_devices"": {""cpu"": 75}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 72, ""torch.int64"": 2}}",,[],13406208,463376384,469848064,504991744,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",bounded_repair_late_default,structured,sound_default,2648
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,next_offset_alias::rulerunner_bounded_structured_default::cpu::r2,next_offset_alias,(X a) & X (X a),rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,rulerunner,bounded_default,structured_cilp,cpu,cpu,2,1731,success,,,0.08722493399909581,"{""bounded_event_extraction"": 0.03360872800112702, ""bounded_pipeline_lowering"": 0.0014822819975961465, ""bounded_skeleton_lowering"": 0.020803065999643877, ""certificate_lookup"": 0.02041292400099337, ""monitor_initialization"": 2.3625998437637463e-05}","{""bounded_horizon"": 2, ""bounded_islands"": 1, ""certificate_product_states"": 3, ""certificate_source"": ""cache"", ""event_modules"": 14, ""exact_head_states"": null, ""exact_online"": false, ""monitor_id"": ""rulerunner_bounded_structured_default"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 2648, ""persistent_tensor_count"": 75, ""persistent_tensor_logical_bytes"": 2648, ""persistent_tensor_logical_elements"": 662, ""persistent_tensor_nonzero_elements"": 228, ""skeleton_ast_depth"": 0, ""skeleton_ast_nodes"": 1, ""skeleton_eval_rules"": 2, ""skeleton_literals"": 4, ""skeleton_modules"": 2, ""skeleton_react_rules"": 0, ""skeleton_total_rules"": 2, ""tensor_devices"": {""cpu"": 75}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 72, ""torch.int64"": 2}}",,[],13451264,463376384,469909504,509116416,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",bounded_repair_late_default,structured,sound_default,2648
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,next_offset_alias::rulerunner_bounded_structured_default::cpu::r3,next_offset_alias,(X a) & X (X a),rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,rulerunner,bounded_default,structured_cilp,cpu,cpu,3,1733,success,,,0.09108467800251674,"{""bounded_event_extraction"": 0.035352075999981025, ""bounded_pipeline_lowering"": 0.0015429480008606333, ""bounded_skeleton_lowering"": 0.022190986001078272, ""certificate_lookup"": 0.020871122000244213, ""monitor_initialization"": 3.5273998946649954e-05}","{""bounded_horizon"": 2, ""bounded_islands"": 1, ""certificate_product_states"": 3, ""certificate_source"": ""cache"", ""event_modules"": 14, ""exact_head_states"": null, ""exact_online"": false, ""monitor_id"": ""rulerunner_bounded_structured_default"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 2648, ""persistent_tensor_count"": 75, ""persistent_tensor_logical_bytes"": 2648, ""persistent_tensor_logical_elements"": 662, ""persistent_tensor_nonzero_elements"": 228, ""skeleton_ast_depth"": 0, ""skeleton_ast_nodes"": 1, ""skeleton_eval_rules"": 2, ""skeleton_literals"": 4, ""skeleton_modules"": 2, ""skeleton_react_rules"": 0, ""skeleton_total_rules"": 2, ""tensor_devices"": {""cpu"": 75}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 72, ""torch.int64"": 2}}",,[],13443072,463339520,469872640,939749376,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",bounded_repair_late_default,structured,sound_default,2648
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,next_offset_alias::rulerunner_bounded_structured_default::cpu::r4,next_offset_alias,(X a) & X (X a),rulerunner_bounded_structured_default,BoundedEventStructuredRuleRunnerMonitor,rulerunner,bounded_default,structured_cilp,cpu,cpu,4,1735,success,,,0.08671191499888664,"{""bounded_event_extraction"": 0.033354526000039186, ""bounded_pipeline_lowering"": 0.001465443998313276, ""bounded_skeleton_lowering"": 0.02078821000031894, ""certificate_lookup"": 0.02055944899984752, ""monitor_initialization"": 2.393700196989812e-05}","{""bounded_horizon"": 2, ""bounded_islands"": 1, ""certificate_product_states"": 3, ""certificate_source"": ""cache"", ""event_modules"": 14, ""exact_head_states"": null, ""exact_online"": false, ""monitor_id"": ""rulerunner_bounded_structured_default"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 2648, ""persistent_tensor_count"": 75, ""persistent_tensor_logical_bytes"": 2648, ""persistent_tensor_logical_elements"": 662, ""persistent_tensor_nonzero_elements"": 228, ""skeleton_ast_depth"": 0, ""skeleton_ast_nodes"": 1, ""skeleton_eval_rules"": 2, ""skeleton_literals"": 4, ""skeleton_modules"": 2, ""skeleton_react_rules"": 0, ""skeleton_total_rules"": 2, ""tensor_devices"": {""cpu"": 75}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 72, ""torch.int64"": 2}}",,[],13516800,463355904,469827584,939655168,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",bounded_repair_late_default,structured,sound_default,2648
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,next_offset_alias::rulerunner_bounded_structured_exact::cpu::r0,next_offset_alias,(X a) & X (X a),rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,rulerunner,bounded_exact_online,structured_cilp,cpu,cpu,0,1737,success,,,0.11134946599850082,"{""bounded_event_extraction"": 0.03554250500019407, ""bounded_exact_online_head"": 0.021825768999406137, ""bounded_pipeline_lowering"": 0.001615410001249984, ""bounded_skeleton_lowering"": 0.020920429000398144, ""certificate_lookup"": 0.02062995099913678, ""monitor_initialization"": 3.413299782550894e-05}","{""bounded_horizon"": 2, ""bounded_islands"": 1, ""certificate_product_states"": 3, ""certificate_source"": ""cache"", ""event_modules"": 14, ""exact_head_states"": 11, ""exact_online"": true, ""monitor_id"": ""rulerunner_bounded_structured_exact"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 3660, ""persistent_tensor_count"": 79, ""persistent_tensor_logical_bytes"": 3660, ""persistent_tensor_logical_elements"": 915, ""persistent_tensor_nonzero_elements"": 360, ""skeleton_ast_depth"": 0, ""skeleton_ast_nodes"": 1, ""skeleton_eval_rules"": 2, ""skeleton_literals"": 4, ""skeleton_modules"": 2, ""skeleton_react_rules"": 0, ""skeleton_total_rules"": 2, ""tensor_devices"": {""cpu"": 79}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 76, ""torch.int64"": 2}}",,[],13533184,463376384,469852160,517275648,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",bounded_repair_late_default,structured,exact_online,3660
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,next_offset_alias::rulerunner_bounded_structured_exact::cpu::r1,next_offset_alias,(X a) & X (X a),rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,rulerunner,bounded_exact_online,structured_cilp,cpu,cpu,1,1739,success,,,0.11053415499918628,"{""bounded_event_extraction"": 0.03343566799958353, ""bounded_exact_online_head"": 0.023218905000248924, ""bounded_pipeline_lowering"": 0.001664518000325188, ""bounded_skeleton_lowering"": 0.021095121999678668, ""certificate_lookup"": 0.020574703001329908, ""monitor_initialization"": 3.082900002482347e-05}","{""bounded_horizon"": 2, ""bounded_islands"": 1, ""certificate_product_states"": 3, ""certificate_source"": ""cache"", ""event_modules"": 14, ""exact_head_states"": 11, ""exact_online"": true, ""monitor_id"": ""rulerunner_bounded_structured_exact"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 3660, ""persistent_tensor_count"": 79, ""persistent_tensor_logical_bytes"": 3660, ""persistent_tensor_logical_elements"": 915, ""persistent_tensor_nonzero_elements"": 360, ""skeleton_ast_depth"": 0, ""skeleton_ast_nodes"": 1, ""skeleton_eval_rules"": 2, ""skeleton_literals"": 4, ""skeleton_modules"": 2, ""skeleton_react_rules"": 0, ""skeleton_total_rules"": 2, ""tensor_devices"": {""cpu"": 79}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 76, ""torch.int64"": 2}}",,[],13365248,463355904,469889024,497655808,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",bounded_repair_late_default,structured,exact_online,3660
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,next_offset_alias::rulerunner_bounded_structured_exact::cpu::r2,next_offset_alias,(X a) & X (X a),rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,rulerunner,bounded_exact_online,structured_cilp,cpu,cpu,2,1741,success,,,0.11109176399986609,"{""bounded_event_extraction"": 0.03344371300045168, ""bounded_exact_online_head"": 0.022964323001360754, ""bounded_pipeline_lowering"": 0.0019316350008011796, ""bounded_skeleton_lowering"": 0.021383974002674222, ""certificate_lookup"": 0.020824659000936663, ""monitor_initialization"": 3.563900099834427e-05}","{""bounded_horizon"": 2, ""bounded_islands"": 1, ""certificate_product_states"": 3, ""certificate_source"": ""cache"", ""event_modules"": 14, ""exact_head_states"": 11, ""exact_online"": true, ""monitor_id"": ""rulerunner_bounded_structured_exact"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 3660, ""persistent_tensor_count"": 79, ""persistent_tensor_logical_bytes"": 3660, ""persistent_tensor_logical_elements"": 915, ""persistent_tensor_nonzero_elements"": 360, ""skeleton_ast_depth"": 0, ""skeleton_ast_nodes"": 1, ""skeleton_eval_rules"": 2, ""skeleton_literals"": 4, ""skeleton_modules"": 2, ""skeleton_react_rules"": 0, ""skeleton_total_rules"": 2, ""tensor_devices"": {""cpu"": 79}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 76, ""torch.int64"": 2}}",,[],13516800,463450112,469864448,493674496,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",bounded_repair_late_default,structured,exact_online,3660
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,next_offset_alias::rulerunner_bounded_structured_exact::cpu::r3,next_offset_alias,(X a) & X (X a),rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,rulerunner,bounded_exact_online,structured_cilp,cpu,cpu,3,1743,success,,,0.11078552699837019,"{""bounded_event_extraction"": 0.0340070439997362, ""bounded_exact_online_head"": 0.021969088000332704, ""bounded_pipeline_lowering"": 0.0017633210009080358, ""bounded_skeleton_lowering"": 0.02117279899903224, ""certificate_lookup"": 0.021149935000721598, ""monitor_initialization"": 3.5466997360344976e-05}","{""bounded_horizon"": 2, ""bounded_islands"": 1, ""certificate_product_states"": 3, ""certificate_source"": ""cache"", ""event_modules"": 14, ""exact_head_states"": 11, ""exact_online"": true, ""monitor_id"": ""rulerunner_bounded_structured_exact"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 3660, ""persistent_tensor_count"": 79, ""persistent_tensor_logical_bytes"": 3660, ""persistent_tensor_logical_elements"": 915, ""persistent_tensor_nonzero_elements"": 360, ""skeleton_ast_depth"": 0, ""skeleton_ast_nodes"": 1, ""skeleton_eval_rules"": 2, ""skeleton_literals"": 4, ""skeleton_modules"": 2, ""skeleton_react_rules"": 0, ""skeleton_total_rules"": 2, ""tensor_devices"": {""cpu"": 79}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 76, ""torch.int64"": 2}}",,[],13295616,463396864,469929984,939859968,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",bounded_repair_late_default,structured,exact_online,3660
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,next_offset_alias::rulerunner_bounded_structured_exact::cpu::r4,next_offset_alias,(X a) & X (X a),rulerunner_bounded_structured_exact,BoundedEventStructuredRuleRunnerMonitor,rulerunner,bounded_exact_online,structured_cilp,cpu,cpu,4,1745,success,,,0.11034652899979847,"{""bounded_event_extraction"": 0.033755895998183405, ""bounded_exact_online_head"": 0.02222333899771911, ""bounded_pipeline_lowering"": 0.0014396959995792713, ""bounded_skeleton_lowering"": 0.02121491999787395, ""certificate_lookup"": 0.02116320999994059, ""monitor_initialization"": 3.292900146334432e-05}","{""bounded_horizon"": 2, ""bounded_islands"": 1, ""certificate_product_states"": 3, ""certificate_source"": ""cache"", ""event_modules"": 14, ""exact_head_states"": 11, ""exact_online"": true, ""monitor_id"": ""rulerunner_bounded_structured_exact"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 3660, ""persistent_tensor_count"": 79, ""persistent_tensor_logical_bytes"": 3660, ""persistent_tensor_logical_elements"": 915, ""persistent_tensor_nonzero_elements"": 360, ""skeleton_ast_depth"": 0, ""skeleton_ast_nodes"": 1, ""skeleton_eval_rules"": 2, ""skeleton_literals"": 4, ""skeleton_modules"": 2, ""skeleton_react_rules"": 0, ""skeleton_total_rules"": 2, ""tensor_devices"": {""cpu"": 79}, ""tensor_dtypes"": {""torch.bool"": 1, ""torch.float32"": 76, ""torch.int64"": 2}}",,[],13443072,463679488,469942272,505147392,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",bounded_repair_late_default,structured,exact_online,3660
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,next_offset_alias::rulerunner_progression_flat::cpu::r0,next_offset_alias,(X a) & X (X a),rulerunner_progression_flat,ProgressionRuleRunnerMonitor,rulerunner,progression,flat_cilp,cpu,cpu,0,1747,success,,,0.04681372800041572,"{""monitor_initialization"": 0.0003359319998708088, ""progression_flat_cilp_lowering"": 0.00043507800000952557, ""progression_residual_graph"": 0.03743655099970056}","{""modules"": 1, ""monitor_id"": ""rulerunner_progression_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 552, ""persistent_tensor_count"": 8, ""persistent_tensor_logical_bytes"": 552, ""persistent_tensor_logical_elements"": 138, ""persistent_tensor_nonzero_elements"": 90, ""progression_closure"": 6, ""progression_input_subformulae"": 4, ""progression_roots"": 5, ""progression_states"": 5, ""tensor_devices"": {""cpu"": 8}, ""tensor_dtypes"": {""torch.float32"": 8}, ""transition_clauses"": 8}",,[],13475840,463339520,468987904,514093056,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",bounded_repair_late_default,flat,exact,552
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,next_offset_alias::rulerunner_progression_flat::cpu::r1,next_offset_alias,(X a) & X (X a),rulerunner_progression_flat,ProgressionRuleRunnerMonitor,rulerunner,progression,flat_cilp,cpu,cpu,1,1749,success,,,0.04708075800226652,"{""monitor_initialization"": 0.00038486800258397125, ""progression_flat_cilp_lowering"": 0.0004922709995298646, ""progression_residual_graph"": 0.03770340000119177}","{""modules"": 1, ""monitor_id"": ""rulerunner_progression_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 552, ""persistent_tensor_count"": 8, ""persistent_tensor_logical_bytes"": 552, ""persistent_tensor_logical_elements"": 138, ""persistent_tensor_nonzero_elements"": 90, ""progression_closure"": 6, ""progression_input_subformulae"": 4, ""progression_roots"": 5, ""progression_states"": 5, ""tensor_devices"": {""cpu"": 8}, ""tensor_dtypes"": {""torch.float32"": 8}, ""transition_clauses"": 8}",,[],13496320,463413248,468987904,937308160,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",bounded_repair_late_default,flat,exact,552
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,next_offset_alias::rulerunner_progression_flat::cpu::r2,next_offset_alias,(X a) & X (X a),rulerunner_progression_flat,ProgressionRuleRunnerMonitor,rulerunner,progression,flat_cilp,cpu,cpu,2,1751,success,,,0.0476470009998593,"{""monitor_initialization"": 0.0003670149999379646, ""progression_flat_cilp_lowering"": 0.00042038800165755674, ""progression_residual_graph"": 0.03779238499919302}","{""modules"": 1, ""monitor_id"": ""rulerunner_progression_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 552, ""persistent_tensor_count"": 8, ""persistent_tensor_logical_bytes"": 552, ""persistent_tensor_logical_elements"": 138, ""persistent_tensor_nonzero_elements"": 90, ""progression_closure"": 6, ""progression_input_subformulae"": 4, ""progression_roots"": 5, ""progression_states"": 5, ""tensor_devices"": {""cpu"": 8}, ""tensor_dtypes"": {""torch.float32"": 8}, ""transition_clauses"": 8}",,[],13291520,463458304,468987904,502243328,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",bounded_repair_late_default,flat,exact,552
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,next_offset_alias::rulerunner_progression_flat::cpu::r3,next_offset_alias,(X a) & X (X a),rulerunner_progression_flat,ProgressionRuleRunnerMonitor,rulerunner,progression,flat_cilp,cpu,cpu,3,1753,success,,,0.04678562900153338,"{""monitor_initialization"": 0.00030713199885212816, ""progression_flat_cilp_lowering"": 0.0005523559993889648, ""progression_residual_graph"": 0.03797140999813564}","{""modules"": 1, ""monitor_id"": ""rulerunner_progression_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 552, ""persistent_tensor_count"": 8, ""persistent_tensor_logical_bytes"": 552, ""persistent_tensor_logical_elements"": 138, ""persistent_tensor_nonzero_elements"": 90, ""progression_closure"": 6, ""progression_input_subformulae"": 4, ""progression_roots"": 5, ""progression_states"": 5, ""tensor_devices"": {""cpu"": 8}, ""tensor_dtypes"": {""torch.float32"": 8}, ""transition_clauses"": 8}",,[],13418496,463269888,468987904,514883584,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",bounded_repair_late_default,flat,exact,552
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,next_offset_alias::rulerunner_progression_flat::cpu::r4,next_offset_alias,(X a) & X (X a),rulerunner_progression_flat,ProgressionRuleRunnerMonitor,rulerunner,progression,flat_cilp,cpu,cpu,4,1755,success,,,0.043138225002621766,"{""monitor_initialization"": 0.00029337599698919803, ""progression_flat_cilp_lowering"": 0.0004120110024814494, ""progression_residual_graph"": 0.03476020299785887}","{""modules"": 1, ""monitor_id"": ""rulerunner_progression_flat"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 552, ""persistent_tensor_count"": 8, ""persistent_tensor_logical_bytes"": 552, ""persistent_tensor_logical_elements"": 138, ""persistent_tensor_nonzero_elements"": 90, ""progression_closure"": 6, ""progression_input_subformulae"": 4, ""progression_roots"": 5, ""progression_states"": 5, ""tensor_devices"": {""cpu"": 8}, ""tensor_dtypes"": {""torch.float32"": 8}, ""transition_clauses"": 8}",,[],13459456,463446016,468987904,498683904,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",bounded_repair_late_default,flat,exact,552
e2.v1,e0.v1,8fbfc9ee-0721-4dbb-8c63-46739b75d687,next_offset_alias::rulerunner_progression_structured::cpu::r0,next_offset_alias,(X a) & X (X a),rulerunner_progression_structured,ProgressionRuleRunnerStructuredMonitor,rulerunner,progression,structured_cilp,cpu,cpu,0,1757,success,,,0.04593396299969754,"{""monitor_initialization"": 3.244099934818223e-05, ""progression_factorized_graph"": 0.0365777570004866, ""progression_structured_cilp_lowering"": 0.001432840999768814}","{""eval_modules"": 6, ""label_modules"": 1, ""monitor_id"": ""rulerunner_progression_structured"", ""persistent_numpy_bytes"": 0, ""persistent_tensor_allocated_bytes"": 1168, ""persistent_tensor_count"": 51, ""persistent_tensor_logical_bytes"": 1168, ""persistent_tensor_logical_elements"": 287, ""persistent_tensor_nonzero_elements"": 160, ""progression_closure"": 6, ""progression_roots"": 5, ""progression_states"": 6, ""react_modules"": 5, ""tensor_devices"": {""cpu"": 51}, ""tensor_dtypes"": {""torch.float32"": 50, ""torch.int64"": 1}}",,[],13230080,463372288,468987904,502583296,6523361689,,,,"{""ltlf2dfa"": ""1.0.2"", ""platform"": ""Linux-5.15.146.1-microsoft-standard-WSL2-x86_64-with-glibc2.35"", ""python"": ""3.11.15"", ""torch"": ""2.6.0+cu124""}",bounded_repair_late_default,structured,exact,1168
