schema_version,formula_id,monitor_id,architecture,construction,backend,workload_mode,timing_boundary,requested_device,effective_device,trace_profile,trace_length,batch_size,repetitions,timing_sample_count,latency_s_per_trace_median,latency_s_per_trace_ci95_low,latency_s_per_trace_ci95_high,latency_s_per_batch_p95,throughput_traces_s_median,throughput_traces_s_ci95_low,throughput_traces_s_ci95_high,compile_s_median,compile_s_ci95_low,compile_s_ci95_high,processed_cell_fraction_median,persistent_host_rss_delta_bytes_median,peak_runtime_host_rss_bytes_median,fallbacks
rq4.v1,ijcnn_balanced_n4,deepdfa_factored,deepdfa,fixed_dfa,factored_cubes,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,9.32617402327196e-05,9.237318555221918e-05,9.375267773492624e-05,0.012340325849709188,10722.510619088402,10666.362008639078,10825.652423069174,0.11962404800215154,0.11302123099812889,0.17369769799915957,1.0,5971968.0,454836224.0,0
rq4.v1,ijcnn_balanced_n4,deepdfa_factored,deepdfa,fixed_dfa,factored_cubes,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.0024014454167324097,0.0023365815832221415,0.002532437333229609,0.0025490104083625434,416.41587730137815,394.8765037058995,427.9756406455117,0.11677913200037437,0.113371516999905,0.12192262299868162,1.0,5939200.0,455823360.0,0
rq4.v1,ijcnn_balanced_n4,deepdfa_factored,deepdfa,fixed_dfa,factored_cubes,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,0.00022506270312305787,0.00021969682030942295,0.00025522340625154055,0.008334289266773945,4443.206209307939,3918.1359370089667,4551.727232973109,0.11677913200037437,0.113371516999905,0.12192262299868162,1.0,5939200.0,455823360.0,0
rq4.v1,ijcnn_balanced_n4,deepdfa_factored,deepdfa,fixed_dfa,factored_cubes,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,0.000170351898447052,0.00016685641406866125,0.0001831913515530914,0.02376717370116239,5870.201677328623,5458.772979848812,5993.176861564944,0.11677913200037437,0.113371516999905,0.12192262299868162,1.0,5939200.0,455823360.0,0
rq4.v1,ijcnn_balanced_n4,deepdfa_factored,deepdfa,fixed_dfa,factored_cubes,deployment,end_to_end,cpu,cpu,early_late_boundary,64,1,5,35,0.002445634111103977,0.002376958166678378,0.0026038446667371318,0.0026812347249081845,408.89190883447105,384.04748669324283,420.70576336537954,0.11704470000040601,0.11581607299740426,0.11986631299805595,1.0,5959680.0,453939200.0,0
rq4.v1,ijcnn_balanced_n4,deepdfa_factored,deepdfa,fixed_dfa,factored_cubes,deployment,end_to_end,cpu,cpu,early_late_boundary,64,64,5,35,0.00024001946877660885,0.0002394976093569312,0.00024261792185598097,0.016124034500171545,4166.328694489033,4121.707054244757,4175.407022579782,0.11704470000040601,0.11581607299740426,0.11986631299805595,1.0,5959680.0,453939200.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_bounded_flat_default,rulerunner,bounded_default,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.008744203500100411,0.008710038833063058,0.008980176999709025,0.009430853399680927,114.3614738596279,111.35637972752674,114.81005069736644,0.12671061000219197,0.12367247400106862,0.12868177999916952,1.0,7159808.0,470929408.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_bounded_flat_default,rulerunner,bounded_default,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,0.001456298281141244,0.0014404943750605526,0.0016231707500082848,0.09201759170136922,686.6725127329953,616.07812979312,694.2061123688623,0.12671061000219197,0.12367247400106862,0.12868177999916952,1.0,7159808.0,470929408.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_bounded_flat_default,rulerunner,bounded_default,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,0.002429125226569795,0.002312200937495845,0.0025656389062476137,0.38920869479989045,411.6708307426848,389.7664622893306,432.48836369862295,0.12671061000219197,0.12367247400106862,0.12868177999916952,1.0,7159808.0,470929408.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_bounded_flat_default,rulerunner,bounded_default,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.008925332166957864,0.008748303000174928,0.009299588499440384,0.009627241783285475,112.04064804468145,107.53163971289443,114.3078834809453,0.12637278100010008,0.12478173800263903,0.13305661299818894,1.0,7159808.0,473509888.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_bounded_flat_default,rulerunner,bounded_default,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,0.0017870361874656737,0.0015482292811839216,0.002264003218783728,0.1428339765010605,559.5857582594189,441.6954851050176,645.8991650353661,0.12637278100010008,0.12478173800263903,0.13305661299818894,1.0,7159808.0,473509888.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_bounded_flat_default,rulerunner,bounded_default,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,0.002478372656241845,0.0023521125625052264,0.0027096143593610122,0.4213996939994103,403.4905717190974,369.0562077755679,425.14972112342434,0.12637278100010008,0.12478173800263903,0.13305661299818894,1.0,7159808.0,473509888.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_bounded_flat_default,rulerunner,bounded_default,flat_cilp,deployment,end_to_end,cpu,cpu,early_late_boundary,64,1,5,35,0.010591322750769905,0.010246872000607254,0.010765779749817739,0.01141129612442455,94.4169131213859,92.88690863445629,97.59075744683231,0.12837128899991512,0.12593660299899057,0.1345446980012639,1.0,7159808.0,465367040.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_bounded_flat_default,rulerunner,bounded_default,flat_cilp,deployment,end_to_end,cpu,cpu,early_late_boundary,64,64,5,35,0.0021084222968852373,0.0013928677187777794,0.00292748634376494,0.2606519640987244,474.2882872550226,341.58997944766986,717.9432666279932,0.12837128899991512,0.12593660299899057,0.1345446980012639,1.0,7159808.0,465367040.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_bounded_flat_exact,rulerunner,bounded_exact_online,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.008856009500353442,0.008786772333526946,0.009515085000505982,0.00976309433329637,112.91767471117664,105.09627606551315,113.80743258640996,0.1647795610006142,0.1602319899975555,0.16971831699993345,1.0,7430144.0,468348928.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_bounded_flat_exact,rulerunner,bounded_exact_online,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,0.0015582334686996546,0.0014732982186842492,0.0017432277811622043,0.14909673090151038,641.752356169387,573.6484989547971,678.7492086246224,0.1647795610006142,0.1602319899975555,0.16971831699993345,1.0,7430144.0,468348928.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_bounded_flat_exact,rulerunner,bounded_exact_online,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,0.002437116992183519,0.002239762484379071,0.0026855683046846934,0.3931058930997096,410.3208845563284,372.3606650613222,446.47591294807756,0.1647795610006142,0.1602319899975555,0.16971831699993345,1.0,7430144.0,468348928.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_bounded_flat_exact,rulerunner,bounded_exact_online,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.009149033333111825,0.008709065500321836,0.00998366149966993,0.010088738016869077,109.3011647887257,100.1636523867582,114.82288196857009,0.15956499399908353,0.1578865119990951,0.16849859000285505,1.0,7430144.0,472801280.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_bounded_flat_exact,rulerunner,bounded_exact_online,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,0.00166712621876286,0.0015915861563371436,0.0016843516875724163,0.14195927160035351,599.8346068494318,593.7002393135944,628.3040324385502,0.15956499399908353,0.1578865119990951,0.16849859000285505,1.0,7430144.0,472801280.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_bounded_flat_exact,rulerunner,bounded_exact_online,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,0.0025158610937694448,0.002277589820295134,0.0027785892109477572,0.4070070391997433,397.4782242455714,359.89486897162,439.06062061272223,0.15956499399908353,0.1578865119990951,0.16849859000285505,1.0,7430144.0,472801280.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_bounded_flat_exact,rulerunner,bounded_exact_online,flat_cilp,deployment,end_to_end,cpu,cpu,early_late_boundary,64,1,5,35,0.010278241250489373,0.010148018250220048,0.010443150500577758,0.011006582175014046,97.29290990833549,95.7565439610083,98.54140733126059,0.16128751300129807,0.16002252500038594,0.1645085830023163,1.0,7430144.0,465522688.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_bounded_flat_exact,rulerunner,bounded_exact_online,flat_cilp,deployment,end_to_end,cpu,cpu,early_late_boundary,64,64,5,35,0.0028906743281140734,0.0010921143593805027,0.0031810832499559183,0.2874055161984869,345.9400425271765,314.35832432673914,915.6550240464247,0.16128751300129807,0.16002252500038594,0.1645085830023163,1.0,7430144.0,465522688.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_original_flat,rulerunner,original,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.008170100500137778,0.008040756333381674,0.008466564166762206,0.00902466176667076,122.39751518150068,118.11166611431013,124.36641014085217,0.057222101000661496,0.05636336399766151,0.06553789900135598,1.0,6438912.0,457621504.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_original_flat,rulerunner,original,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,0.0006792629062601918,0.0006067738437423031,0.0007344524374843786,0.025238697650092946,1472.1840259255225,1361.5585556842398,1648.060492905327,0.057222101000661496,0.05636336399766151,0.06553789900135598,1.0,6438912.0,457621504.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_original_flat,rulerunner,original,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,0.00031127979687539664,0.0003090751875163278,0.00033899250780677903,0.050503126198600506,3212.5438593764366,2949.917703107427,3235.4586857515765,0.057222101000661496,0.05636336399766151,0.06553789900135598,1.0,6438912.0,457621504.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_original_flat,rulerunner,original,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.008347338166762105,0.007907074333464456,0.008859849333020975,0.009027104983215394,119.79866875189693,112.86873652274924,126.46902733262324,0.05745706000016071,0.055224053998244926,0.06256476800263044,1.0,6438912.0,461754368.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_original_flat,rulerunner,original,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,0.0007154166562486353,0.0006902007187363779,0.0007424269687135165,0.04068662900135674,1397.786857862114,1346.9338293742321,1448.8538954737744,0.05745706000016071,0.055224053998244926,0.06256476800263044,1.0,6438912.0,461754368.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_original_flat,rulerunner,original,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,0.00043000350001420884,0.00039770984375309126,0.000442877632821137,0.06560413530023651,2325.5624662751734,2257.960045599922,2514.3958986864463,0.05745706000016071,0.055224053998244926,0.06256476800263044,1.0,6438912.0,461754368.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_original_flat,rulerunner,original,flat_cilp,deployment,end_to_end,cpu,cpu,early_late_boundary,64,1,5,35,0.015226768000502489,0.014962316749915772,0.01680613400094444,0.018563103599626627,65.67381863091364,59.50208417615877,66.83456958666707,0.0584845339981257,0.05627885500143748,0.060717957003362244,1.0,6438912.0,459288576.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_original_flat,rulerunner,original,flat_cilp,deployment,end_to_end,cpu,cpu,early_late_boundary,64,64,5,35,0.0008817547187618402,0.0008724878593966423,0.0010041224375072488,0.06862006660085171,1134.1022380965535,995.8944872126522,1146.1477534960052,0.0584845339981257,0.05627885500143748,0.060717957003362244,1.0,6438912.0,459288576.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_progression_flat,rulerunner,progression,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.004292222428505609,0.004206406499785468,0.004500232416527676,0.004551141024937048,232.97953837591837,222.2107454555842,237.7326109711463,0.054926564000197686,0.0541574179987947,0.05541887900108122,1.0,4825088.0,456765440.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_progression_flat,rulerunner,progression,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,0.00018999208748482488,0.0001868356093723378,0.00019043042578914537,0.006694127550035772,5263.377087110916,5251.261692326691,5352.298758033523,0.054926564000197686,0.0541574179987947,0.05541887900108122,1.0,4825088.0,456765440.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_progression_flat,rulerunner,progression,flat_cilp,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,8.822556445409191e-05,8.729016015962543e-05,8.961215624481156e-05,0.012019738425078684,11334.583192384664,11159.200290506333,11456.044967397514,0.054926564000197686,0.0541574179987947,0.05541887900108122,1.0,4825088.0,456765440.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_progression_flat,rulerunner,progression,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.004395731749961366,0.0043881564167046845,0.004578480916885989,0.004636843049956951,227.49340880702943,218.4130540572703,227.88613372878734,0.057194065000658156,0.0544624530011788,0.06045840500155464,1.0,4825088.0,458244096.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_progression_flat,rulerunner,progression,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,0.000273729546904633,0.00026921866666877275,0.00028950101041876525,0.009506037299676487,3653.240986616613,3454.219377519591,3714.452687748907,0.057194065000658156,0.0544624530011788,0.06045840500155464,1.0,4825088.0,458244096.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_progression_flat,rulerunner,progression,flat_cilp,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,0.00016688581249013623,0.00016346207422657244,0.00017387530078849522,0.023073972000020145,5992.121110109973,5751.248138551987,6117.627007558428,0.057194065000658156,0.0544624530011788,0.06045840500155464,1.0,4825088.0,458244096.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_progression_flat,rulerunner,progression,flat_cilp,deployment,end_to_end,cpu,cpu,early_late_boundary,64,1,5,35,0.00451762608311886,0.0043871186665758915,0.004587094500190385,0.004778118444913464,221.35519443203322,218.00292101209067,227.94003900981585,0.05428185199707514,0.05400823799936916,0.054827421001391485,1.0,4882432.0,456380416.0,0
rq4.v1,ijcnn_balanced_n4,rulerunner_progression_flat,rulerunner,progression,flat_cilp,deployment,end_to_end,cpu,cpu,early_late_boundary,64,64,5,35,0.00018665631640146785,0.0001825178945296102,0.00019799071093018483,0.01277598612532529,5357.439915663825,5050.742003510551,5478.914835047959,0.05428185199707514,0.05400823799936916,0.054827421001391485,1.0,4882432.0,456380416.0,0
rq4.v1,ijcnn_balanced_n4,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,6.1027438597081705e-05,6.013058719886842e-05,6.28339170485891e-05,6.53016769240606e-05,16386.07195367068,15914.97151493366,16630.4712224533,0.1096028789979755,0.10877139199874364,0.11298564699973213,1.0,909312.0,444502016.0,0
rq4.v1,ijcnn_balanced_n4,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,6.117727120421737e-05,5.953178124400438e-05,6.173491947090672e-05,0.002025975965351301,16345.93992696855,16198.287915014796,16797.750362974617,0.1096028789979755,0.10877139199874364,0.11298564699973213,1.0,909312.0,444502016.0,0
rq4.v1,ijcnn_balanced_n4,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,5.9554812499603336e-05,5.9100096681419245e-05,6.13076718754731e-05,0.008078861783663646,16791.254275322593,16311.172311863018,16920.446093185405,0.1096028789979755,0.10877139199874364,0.11298564699973213,1.0,909312.0,444502016.0,0
rq4.v1,ijcnn_balanced_n4,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,core_native,cuda,cpu,uniform_bernoulli_p0.5,64,1,5,35,5.23730897670859e-05,5.16510056943376e-05,5.280990098268091e-05,5.5201104687683864e-05,19093.7751514606,18935.84311638743,19360.70724194298,0.09636317100012093,0.09510453199982294,0.10194943000169587,1.0,937984.0,444678144.0,0
rq4.v1,ijcnn_balanced_n4,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,core_native,cuda,cpu,uniform_bernoulli_p0.5,64,32,5,35,5.174939791838066e-05,5.141261198104985e-05,5.239482904324391e-05,0.0016830885588106134,19323.896320053882,19085.852903053717,19450.48036790252,0.09636317100012093,0.09510453199982294,0.10194943000169587,1.0,937984.0,444678144.0,0
rq4.v1,ijcnn_balanced_n4,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,core_native,cuda,cpu,uniform_bernoulli_p0.5,64,128,5,35,5.0818090823412376e-05,5.0367217774294204e-05,5.142821581927137e-05,0.006691859500006103,19678.031657562595,19444.57889642122,19854.183816171946,0.09636317100012093,0.09510453199982294,0.10194943000169587,1.0,937984.0,444678144.0,0
rq4.v1,ijcnn_balanced_n4,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.00013665789323151026,0.00013390306938154418,0.00013964816341574144,0.00014280741139660347,7317.542926744186,7160.853215254515,7468.088704901858,0.11414765500012436,0.1081860720005352,0.11822428600135026,1.0,974848.0,446427136.0,0
rq4.v1,ijcnn_balanced_n4,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,0.00013408536456912165,0.00013188634375183028,0.00013722448437647472,0.004657183133470729,7457.935496640241,7287.329258651137,7582.286168169874,0.11414765500012436,0.1081860720005352,0.11822428600135026,1.0,974848.0,446427136.0,0
rq4.v1,ijcnn_balanced_n4,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,0.0001332077929703246,0.00013173501562846468,0.00013513112108398673,0.017728631350291835,7507.068300596913,7400.219815970296,7590.9961769035135,0.11414765500012436,0.1081860720005352,0.11822428600135026,1.0,974848.0,446427136.0,0
rq4.v1,ijcnn_balanced_n4,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,end_to_end,cuda,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.00020736463768011217,0.00020319228368094653,0.00022016879043964283,0.0002271375968137687,4822.423008992664,4541.969813265338,4921.446729592373,0.17626928900062921,0.17092042500007665,0.1871386889979476,1.0,921600.0,446095360.0,0
rq4.v1,ijcnn_balanced_n4,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,end_to_end,cuda,cpu,uniform_bernoulli_p0.5,64,32,5,35,0.00021054006249698887,0.00020276559374110548,0.00021195955469011096,0.007352297262423235,4749.689860162846,4717.881208337221,4931.803179965615,0.17626928900062921,0.17092042500007665,0.1871386889979476,1.0,921600.0,446095360.0,0
rq4.v1,ijcnn_balanced_n4,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,capacity,end_to_end,cuda,cpu,uniform_bernoulli_p0.5,64,128,5,35,0.00020526676561871682,0.00020166703124857577,0.00021139260938696225,0.02842459450021124,4871.709246188936,4730.5343498053035,4958.668721450038,0.17626928900062921,0.17092042500007665,0.1871386889979476,1.0,921600.0,446095360.0,0
rq4.v1,ijcnn_balanced_n4,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,deployment,end_to_end,cpu,cpu,early_late_boundary,64,1,5,35,0.0001469251640552708,0.0001449109974452526,0.00014759045052414876,0.00015576148723444778,6806.186036476478,6775.506114715598,6900.787501499326,0.11084226700040745,0.10877818900189595,0.11304400600056397,1.0,921600.0,444121088.0,0
rq4.v1,ijcnn_balanced_n4,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,deployment,end_to_end,cpu,cpu,early_late_boundary,64,64,5,35,0.00012149268746952657,0.00011993681255262345,0.00012673923436068435,0.008471393000218085,8230.948058094651,7890.2165145965955,8337.723662292929,0.11084226700040745,0.10877818900189595,0.11304400600056397,0.677001953125,921600.0,444121088.0,0
rq4.v1,ijcnn_balanced_n4,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,deployment,end_to_end,cuda,cpu,early_late_boundary,64,1,5,35,0.00012734568433444207,0.0001261777753328483,0.00012780167117353312,0.0001291958388844933,7852.641455628338,7824.623816085852,7925.325972518289,0.09668891700130189,0.0947416359995259,0.09865770699980203,1.0,1015808.0,444297216.0,0
rq4.v1,ijcnn_balanced_n4,symbolic_guarded,symbolic_dfa,canonical_dfa,guarded_edges,deployment,end_to_end,cuda,cpu,early_late_boundary,64,64,5,35,0.00010619915622100962,0.00010506012500854922,0.00010876223439026944,0.0073665317009727,9416.27067091676,9194.36793116735,9518.359129295015,0.09668891700130189,0.0947416359995259,0.09865770699980203,0.677001953125,1015808.0,444297216.0,0
rq4.v1,nested_next_control,deepdfa_dense,deepdfa,fixed_dfa,dense,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.0012170834999475726,0.0011682374399970285,0.0012972955714108789,0.0013372313207972702,821.6363134025531,770.8343588288412,855.9903712746474,0.06833245499728946,0.0667444249993423,0.07153033599752234,1.0,3776512.0,450793472.0,0
rq4.v1,nested_next_control,deepdfa_dense,deepdfa,fixed_dfa,dense,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,9.045950521150796e-05,8.922793905981052e-05,9.257281249688276e-05,0.0030898181350676166,11054.670237935186,10802.307643333981,11207.252016990871,0.06833245499728946,0.0667444249993423,0.07153033599752234,1.0,3776512.0,450793472.0,0
rq4.v1,nested_next_control,deepdfa_dense,deepdfa,fixed_dfa,dense,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,8.260313867225477e-05,8.033458984376314e-05,8.532911132874688e-05,0.012884449425473574,12106.077518043341,11719.329832784815,12447.938079285981,0.06833245499728946,0.0667444249993423,0.07153033599752234,1.0,3776512.0,450793472.0,0
rq4.v1,nested_next_control,deepdfa_dense,deepdfa,fixed_dfa,dense,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.0012354584347201087,0.0012229837916493125,0.0012927832353050368,0.0013735859155091588,809.4161421355698,773.52488235512,817.6723247095555,0.06835334900097223,0.06747671000266564,0.06904841200230294,1.0,3821568.0,452579328.0,0
rq4.v1,nested_next_control,deepdfa_dense,deepdfa,fixed_dfa,dense,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,0.0001314854218727695,0.0001294692366075521,0.00013502033705695534,0.004699148207068251,7605.405875091154,7406.2916875860865,7723.842560616973,0.06835334900097223,0.06747671000266564,0.06904841200230294,1.0,3821568.0,452579328.0,0
rq4.v1,nested_next_control,deepdfa_dense,deepdfa,fixed_dfa,dense,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,0.00013482190234981317,0.00013343433984402964,0.00013854797656165374,0.019567639550223247,7417.192478158099,7217.716381119437,7494.32268461696,0.06835334900097223,0.06747671000266564,0.06904841200230294,1.0,3821568.0,452579328.0,0
rq4.v1,nested_next_control,deepdfa_dense,deepdfa,fixed_dfa,dense,deployment,end_to_end,cpu,cpu,fixed_horizon_balanced,64,1,5,35,0.0012179660951958447,0.00120448644113768,0.0012472236315883684,0.0013411551266326567,821.0409172672441,801.7808311781879,830.2293540601956,0.06630552600108786,0.06571430600160966,0.06777760499971919,1.0,3833856.0,450088960.0,0
rq4.v1,nested_next_control,deepdfa_dense,deepdfa,fixed_dfa,dense,deployment,end_to_end,cpu,cpu,fixed_horizon_balanced,64,64,5,35,0.00011139641406998635,0.00010907080859112739,0.00011355608593532907,0.007773674125564865,8976.94964733547,8806.221100025467,9168.355978258945,0.06630552600108786,0.06571430600160966,0.06777760499971919,1.0,3833856.0,450088960.0,0
rq4.v1,nested_next_control,deepdfa_factored,deepdfa,fixed_dfa,factored_cubes,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.002274386500024169,0.002260984923151017,0.0023827103499570513,0.002525029280515156,439.6790079387885,419.6901230642764,442.2851252835211,0.06958379700154183,0.06843740100157447,0.073378290002438,1.0,4665344.0,452227072.0,0
rq4.v1,nested_next_control,deepdfa_factored,deepdfa,fixed_dfa,factored_cubes,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,0.0001234794598222574,0.0001221163504478032,0.00012547824686635068,0.004287796438766235,8098.512914127181,7969.508858895036,8188.911610386153,0.06958379700154183,0.06843740100157447,0.073378290002438,1.0,4665344.0,452227072.0,0
rq4.v1,nested_next_control,deepdfa_factored,deepdfa,fixed_dfa,factored_cubes,capacity,core_native,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,6.926554687917512e-05,6.769045051650362e-05,7.15932304681625e-05,0.009686693516535646,14437.192010399802,13967.801054105246,14773.132581769269,0.06958379700154183,0.06843740100157447,0.073378290002438,1.0,4665344.0,452227072.0,0
rq4.v1,nested_next_control,deepdfa_factored,deepdfa,fixed_dfa,factored_cubes,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,1,5,35,0.0023423873181772333,0.0022743563182633475,0.0024593737272715025,0.002646313181870054,426.91487963577526,406.60758017831955,439.6848426826891,0.07017015100063873,0.06817098500323482,0.07970905899856007,1.0,4558848.0,454094848.0,0
rq4.v1,nested_next_control,deepdfa_factored,deepdfa,fixed_dfa,factored_cubes,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,32,5,35,0.00016367526250178345,0.00015942518228939662,0.0001678771656315803,0.005736346219746337,6109.658751817207,5956.736261526949,6272.534775495817,0.07017015100063873,0.06817098500323482,0.07970905899856007,1.0,4558848.0,454094848.0,0
rq4.v1,nested_next_control,deepdfa_factored,deepdfa,fixed_dfa,factored_cubes,capacity,end_to_end,cpu,cpu,uniform_bernoulli_p0.5,64,128,5,35,0.00010755209570589841,0.00010698623633231819,0.00011077463085484851,0.014821241675326747,9297.819753642956,9027.337688087911,9346.99671922118,0.07017015100063873,0.06817098500323482,0.07970905899856007,1.0,4558848.0,454094848.0,0
rq4.v1,nested_next_control,deepdfa_factored,deepdfa,fixed_dfa,factored_cubes,deployment,end_to_end,cpu,cpu,fixed_horizon_balanced,64,1,5,35,0.002318681416909385,0.0022128632499516243,0.0026486112728889566,0.002832963781871843,431.2796025824536,377.5563482025266,451.9032073138099,0.071267010000156,0.06787309200080927,0.07588602200121386,1.0,4608000.0,451923968.0,0
rq4.v1,nested_next_control,deepdfa_factored,deepdfa,fixed_dfa,factored_cubes,deployment,end_to_end,cpu,cpu,fixed_horizon_balanced,64,64,5,35,0.00012326096875388734,0.00012174941144849072,0.00013389772395081914,0.009157402067042615,8112.8682510737,7468.386844031058,8213.592066710533,0.071267010000156,0.06787309200080927,0.07588602200121386,1.0,4608000.0,451923968.0,0
