monitor_name,formula_name,n_leaves,trace_length,n_traces,n_repeats,mean_s_per_cell,std_s_per_cell,device,early_termination,gpu_name
DeepDFAMonitorFactored,ijcnn_n8_xdepth0,8,500,1,25,0.0003002942014397558,3.2448765053323005e-05,cuda,False,Tesla T4
DeepDFAMonitorFactored,ijcnn_n8_xdepth1,8,500,1,25,0.00022507564799991087,1.5111239287644998e-05,cuda,False,Tesla T4
DeepDFAMonitorFactored,ijcnn_n8_xdepth2,8,500,1,25,0.00022462856807993373,1.543857918241314e-05,cuda,False,Tesla T4
DeepDFAMonitorFactored,ijcnn_n8_xdepth3,8,500,1,25,0.0002509506191199762,4.6279237667457094e-05,cuda,False,Tesla T4
DeepDFAMonitorFactored,ijcnn_n8_xdepth4,8,500,1,25,0.000286288181760101,4.1742339917072464e-05,cuda,False,Tesla T4
DeepDFAMonitorFactored,ijcnn_n8_xdepth5,8,500,1,25,0.00023016406343987915,1.8666657014844928e-05,cuda,False,Tesla T4
DeepDFAMonitorFactored,ijcnn_n8_xdepth6,8,500,1,25,0.00022555456120018787,1.9860375642696513e-05,cuda,False,Tesla T4
DeepDFAMonitorFactored,ijcnn_n8_xdepth7,8,500,1,25,0.00025723167488002216,4.3787404958240273e-05,cuda,False,Tesla T4
DeepDFAMonitorFactored,ijcnn_n8_xdepth8,8,500,1,25,0.00027512890983976833,5.6312224411887055e-05,cuda,False,Tesla T4
DeepDFAMonitorFactored,ijcnn_n8_xdepth9,8,500,1,25,0.00022791588711988884,1.710339182942345e-05,cuda,False,Tesla T4
DeepDFAMonitorFactored,ijcnn_n8_xdepth10,8,500,1,25,0.00022910160423998606,2.045009360360574e-05,cuda,False,Tesla T4
