monitor_name,formula_name,n_leaves,trace_length,n_traces,n_repeats,mean_s_per_cell,std_s_per_cell,device,early_termination,gpu_name
DeepDFAMonitorFactored,ijcnn_n8,8,1000,4,5,5.390781165001499e-05,2.235343781784734e-06,cuda,False,Tesla T4
DeepDFAMonitorFactored,ijcnn_n8,8,1000,8,5,3.776220612500083e-05,4.039836686039802e-06,cuda,False,Tesla T4
DeepDFAMonitorFactored,ijcnn_n8,8,1000,16,5,2.1909306249995097e-05,1.1708263356023918e-06,cuda,False,Tesla T4
DeepDFAMonitorFactored,ijcnn_n8,8,1000,32,5,7.725186537504669e-06,1.3700794053848703e-07,cuda,False,Tesla T4
DeepDFAMonitorFactored,ijcnn_n8,8,1000,64,5,4.525959115623834e-06,7.5288782928572e-08,cuda,False,Tesla T4
DeepDFAMonitorFactored,ijcnn_n8,8,1000,128,5,2.9749732328120617e-06,5.434256493255071e-08,cuda,False,Tesla T4
DeepDFAMonitorFactored,ijcnn_n8,8,1000,256,5,3.438427607031258e-06,6.349851297835818e-07,cuda,False,Tesla T4
DeepDFAMonitorFactored,ijcnn_n8,8,1000,512,5,1.6893559101562871e-06,6.359022853327139e-08,cuda,False,Tesla T4
DeepDFAMonitorFactored,ijcnn_n8,8,1000,1024,5,1.5345123462889632e-06,1.5413006574178375e-07,cuda,False,Tesla T4
DeepDFAMonitorScan,ijcnn_n8,8,1000,1,5,3.8034804000744768e-06,1.7811452041734397e-07,cuda,False,Tesla T4
DeepDFAMonitorScan,ijcnn_n8,8,1000,2,5,3.3520162000058913e-06,4.0927161330552006e-07,cuda,False,Tesla T4
DeepDFAMonitorScan,ijcnn_n8,8,1000,4,5,2.9304805000037957e-06,1.9208869003208363e-07,cuda,False,Tesla T4
DeepDFAMonitorScan,ijcnn_n8,8,1000,8,5,3.2424963000039493e-06,5.248225350753034e-07,cuda,False,Tesla T4
DeepDFAMonitorScan,ijcnn_n8,8,1000,16,5,2.645739087500942e-06,5.277917569736409e-08,cuda,False,Tesla T4
DeepDFAMonitorScan,ijcnn_n8,8,1000,32,5,2.747967874995538e-06,1.6620359580863245e-07,cuda,False,Tesla T4
DeepDFAMonitorScan,ijcnn_n8,8,1000,64,5,2.24720334687305e-06,6.888541155428583e-07,cuda,False,Tesla T4
DeepDFAMonitorScan,ijcnn_n8,8,1000,128,5,1.4719296031266536e-06,1.0071684559135528e-07,cuda,False,Tesla T4
DeepDFAMonitorScan,ijcnn_n8,8,1000,256,5,1.4539576250001574e-06,7.119446048581284e-08,cuda,False,Tesla T4
DeepDFAMonitorScan,ijcnn_n8,8,1000,512,5,2.1163708671872786e-06,5.510067710278144e-07,cuda,False,Tesla T4
DeepDFAMonitorScan,ijcnn_n8,8,1000,1024,5,1.7393887847656943e-06,4.597411514554981e-07,cuda,False,Tesla T4
