schema_version,run_id,cell_id,panel,formula_id,formula_family,parameters_json,tree_shape,monitor_id,monitor_name,backend,requested_device,effective_device,trace_seed,repetition,trace_length,batch_size,warmup_iterations,inner_iterations,status,duration_s_per_batch,duration_s_per_trace,duration_s_per_cell,throughput_traces_s,estimated_scan_stack_bytes,warnings_json,failure_reason
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_parity_n5::deepdfa_dense::r2::l32::b64,guard_complexity,guard_parity_n5,guard_complexity,"{""guard_kind"": ""parity"", ""n_atoms"": 5}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,3413,2,32,64,2,34,success,0.0029770023529101094,4.651566176422046e-05,1.4536144301318894e-06,21498.135511192348,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_parity_n5::deepdfa_dense::r3::l32::b64,guard_complexity,guard_parity_n5,guard_complexity,"{""guard_kind"": ""parity"", ""n_atoms"": 5}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,4517,3,32,64,2,30,success,0.003016279866642435,4.712937291628805e-05,1.4727929036340015e-06,21218.190230882472,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_parity_n5::deepdfa_dense::r4::l32::b64,guard_complexity,guard_parity_n5,guard_complexity,"{""guard_kind"": ""parity"", ""n_atoms"": 5}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,5623,4,32,64,2,28,success,0.0031445263571835574,4.9133224330993084e-05,1.5354132603435339e-06,20352.826699574103,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_parity_n5::deepdfa_factored::r0::l32::b64,guard_complexity,guard_parity_n5,guard_complexity,"{""guard_kind"": ""parity"", ""n_atoms"": 5}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,1201,0,32,64,2,22,success,0.004397149772723258,6.870546519880091e-05,2.1470457874625284e-06,14554.882891870044,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_parity_n5::deepdfa_factored::r1::l32::b64,guard_complexity,guard_parity_n5,guard_complexity,"{""guard_kind"": ""parity"", ""n_atoms"": 5}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,2309,1,32,64,2,22,success,0.004446354954449238,6.947429616326934e-05,2.171071755102167e-06,14393.812607326481,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_parity_n5::deepdfa_factored::r2::l32::b64,guard_complexity,guard_parity_n5,guard_complexity,"{""guard_kind"": ""parity"", ""n_atoms"": 5}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,3413,2,32,64,2,22,success,0.005040381681861949,7.875596377909295e-05,2.4611238680966547e-06,12697.451113733512,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_parity_n5::deepdfa_factored::r3::l32::b64,guard_complexity,guard_parity_n5,guard_complexity,"{""guard_kind"": ""parity"", ""n_atoms"": 5}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,4517,3,32,64,2,20,success,0.004461707199880038,6.97141749981256e-05,2.178567968691425e-06,14344.285075838407,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,guard_complexity::guard_parity_n5::deepdfa_factored::r4::l32::b64,guard_complexity,guard_parity_n5,guard_complexity,"{""guard_kind"": ""parity"", ""n_atoms"": 5}",canonical,deepdfa_factored,DeepDFAMonitorFactored,factored_cubes,cpu,cpu,5623,4,32,64,2,11,success,0.004894874000125459,7.64824062519603e-05,2.3900751953737593e-06,13074.902438420198,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_dense::r0::l32::b1,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,1201,0,32,1,2,93,success,0.0005802364731382739,0.0005802364731382739,1.813238978557106e-05,1723.4352652658804,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_dense::r0::l32::b32,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,1201,0,32,32,2,42,success,0.0025607737857388287,8.00241808043384e-05,2.500755650135575e-06,12496.2228909913,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_dense::r0::l128::b1,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,1201,0,128,1,2,40,success,0.002283723199980159,0.002283723199980159,1.784158749984499e-05,437.8814385249001,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_dense::r0::l128::b32,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,1201,0,128,32,2,14,success,0.006756411714117608,0.00021113786606617526,1.6495145786419942e-06,4736.241862397994,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_dense::r1::l32::b1,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,2309,1,32,1,2,85,success,0.000641461588212919,0.000641461588212919,2.0045674631653718e-05,1558.9397999433634,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_dense::r1::l32::b32,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,2309,1,32,32,2,38,success,0.002494295157846768,7.79467236827115e-05,2.4358351150847343e-06,12829.275596888225,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_dense::r1::l128::b1,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,2309,1,128,1,2,21,success,0.002680393809506703,0.002680393809506703,2.0940576636771118e-05,373.0795066207226,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_dense::r1::l128::b32,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,2309,1,128,32,2,10,success,0.0073545929000829345,0.0002298310281275917,1.7955549072468102e-06,4351.022610597406,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_dense::r2::l32::b1,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,3413,2,32,1,2,160,success,0.0006267977749985221,0.0006267977749985221,1.9587430468703815e-05,1595.410896285262,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_dense::r2::l32::b32,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,3413,2,32,32,2,40,success,0.0022925601249880858,7.164250390587768e-05,2.2388282470586775e-06,13958.1944443731,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_dense::r2::l128::b1,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,3413,2,128,1,2,40,success,0.0023479156749999673,0.0023479156749999673,1.8343091210937244e-05,425.90967411979733,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_dense::r2::l128::b32,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,3413,2,128,32,2,14,success,0.006803177000100342,0.0002125992812531357,1.6609318847901226e-06,4703.684763681442,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_dense::r3::l32::b1,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,4517,3,32,1,2,144,success,0.0006213254722398334,0.0006213254722398334,1.9416421007494795e-05,1609.4624229633982,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_dense::r3::l32::b32,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,4517,3,32,32,2,18,success,0.0028663621111869966,8.957381597459364e-05,2.7991817492060513e-06,11163.976761731754,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_dense::r3::l128::b1,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,4517,3,128,1,2,40,success,0.0024378752250413527,0.0024378752250413527,1.9045900195635568e-05,410.19326572919147,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_dense::r3::l128::b32,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,4517,3,128,32,2,12,success,0.006536219333308206,0.00020425685416588143,1.5957566731709487e-06,4895.796540506191,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_dense::r4::l32::b1,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,5623,4,32,1,2,83,success,0.0006145981927816083,0.0006145981927816083,1.920619352442526e-05,1627.0793044055379,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_dense::r4::l32::b32,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,5623,4,32,32,2,22,success,0.0024437869545760227,7.636834233050071e-05,2.386510697828147e-06,13094.431141012348,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_dense::r4::l128::b1,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,5623,4,128,1,2,42,success,0.0021576727142798647,0.0021576727142798647,1.6856818080311443e-05,463.46231909122304,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_dense::r4::l128::b32,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,5623,4,128,32,2,14,success,0.006273287856986697,0.00019604024553083427,1.5315644182096427e-06,5100.993407206862,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_scan::r0::l32::b1,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_scan,DeepDFAMonitorScan,dense_prefix_scan,cpu,cpu,1201,0,32,1,2,562,success,0.00015980994305785727,0.00015980994305785727,4.99406072055804e-06,6257.432928550397,2048,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_scan::r0::l32::b32,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_scan,DeepDFAMonitorScan,dense_prefix_scan,cpu,cpu,1201,0,32,32,2,18,success,0.0034950110000661677,0.00010921909375206774,3.413096679752117e-06,9155.908235880852,65536,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_scan::r0::l128::b1,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_scan,DeepDFAMonitorScan,dense_prefix_scan,cpu,cpu,1201,0,128,1,2,90,success,0.0005809930888871248,0.0005809930888871248,4.5390085069306624e-06,1721.190869783788,8192,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_scan::r0::l128::b32,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_scan,DeepDFAMonitorScan,dense_prefix_scan,cpu,cpu,1201,0,128,32,2,12,success,0.0074885874167496995,0.0002340183567734281,1.8282684122924071e-06,4273.169053008009,262144,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_scan::r1::l32::b1,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_scan,DeepDFAMonitorScan,dense_prefix_scan,cpu,cpu,2309,1,32,1,2,438,success,0.0001776450114103686,0.0001776450114103686,5.5514066065740185e-06,5629.203950399437,2048,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_scan::r1::l32::b32,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_scan,DeepDFAMonitorScan,dense_prefix_scan,cpu,cpu,2309,1,32,32,2,32,success,0.002741383312582002,8.566822851818756e-05,2.6771321411933613e-06,11672.938933103977,65536,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_scan::r1::l128::b1,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_scan,DeepDFAMonitorScan,dense_prefix_scan,cpu,cpu,2309,1,128,1,2,228,success,0.00044763717982788335,0.00044763717982788335,3.4971654674053387e-06,2233.9520599796924,8192,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_scan::r1::l128::b32,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_scan,DeepDFAMonitorScan,dense_prefix_scan,cpu,cpu,2309,1,128,32,2,12,success,0.007839630416735114,0.0002449884505229723,1.913972269710721e-06,4081.825073244549,262144,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_scan::r2::l32::b1,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_scan,DeepDFAMonitorScan,dense_prefix_scan,cpu,cpu,3413,2,32,1,2,560,success,0.00013260514106800008,0.00013260514106800008,4.143910658375002e-06,7541.18574850125,2048,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_scan::r2::l32::b32,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_scan,DeepDFAMonitorScan,dense_prefix_scan,cpu,cpu,3413,2,32,32,2,30,success,0.002784996466652956,8.703113958290487e-05,2.7197231119657773e-06,11490.140250862869,65536,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_scan::r2::l128::b1,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_scan,DeepDFAMonitorScan,dense_prefix_scan,cpu,cpu,3413,2,128,1,2,128,success,0.00050358125778871,0.00050358125778871,3.934228576474297e-06,1985.7768424327953,8192,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_scan::r2::l128::b32,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_scan,DeepDFAMonitorScan,dense_prefix_scan,cpu,cpu,3413,2,128,32,2,16,success,0.006149647812662806,0.0001921764941457127,1.5013788605133804e-06,5203.550020231802,262144,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_scan::r3::l32::b1,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_scan,DeepDFAMonitorScan,dense_prefix_scan,cpu,cpu,4517,3,32,1,2,508,success,0.0001606546023634389,0.0001606546023634389,5.0204563238574655e-06,6224.533784209694,2048,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_scan::r3::l32::b32,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_scan,DeepDFAMonitorScan,dense_prefix_scan,cpu,cpu,4517,3,32,32,2,15,success,0.0041428883332021845,0.00012946526041256827,4.045789387892758e-06,7724.079778724345,65536,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_scan::r3::l128::b1,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_scan,DeepDFAMonitorScan,dense_prefix_scan,cpu,cpu,4517,3,128,1,2,242,success,0.0003401266694258204,0.0003401266694258204,2.657239604889222e-06,2940.081122389299,8192,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_scan::r3::l128::b32,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_scan,DeepDFAMonitorScan,dense_prefix_scan,cpu,cpu,4517,3,128,32,2,8,success,0.007243631750043278,0.00022636349218885243,1.7684647827254096e-06,4417.67349642102,262144,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_scan::r4::l32::b1,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_scan,DeepDFAMonitorScan,dense_prefix_scan,cpu,cpu,5623,4,32,1,2,510,success,0.00017420197451143644,0.00017420197451143644,5.443811703482389e-06,5740.4630619404925,2048,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_scan::r4::l32::b32,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_scan,DeepDFAMonitorScan,dense_prefix_scan,cpu,cpu,5623,4,32,32,2,22,success,0.003313484863610938,0.00010354640198784182,3.235825062120057e-06,9657.506014718094,65536,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_scan::r4::l128::b1,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_scan,DeepDFAMonitorScan,dense_prefix_scan,cpu,cpu,5623,4,128,1,2,250,success,0.00045896813599392774,0.00045896813599392774,3.5856885624525604e-06,2178.8004908759726,8192,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k2::deepdfa_scan::r4::l128::b32,scan_phase,boundedresp_k2,bounded_response,"{""deadline"": 2}",canonical,deepdfa_scan,DeepDFAMonitorScan,dense_prefix_scan,cpu,cpu,5623,4,128,32,2,14,success,0.005714781928483197,0.0001785869352650999,1.395210431758593e-06,5599.513752310993,262144,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k6::deepdfa_dense::r0::l32::b1,scan_phase,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,1201,0,32,1,2,150,success,0.0005933932733266071,0.0005933932733266071,1.8543539791456472e-05,1685.2230130515723,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k6::deepdfa_dense::r0::l32::b32,scan_phase,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,1201,0,32,32,2,32,success,0.00310338056249293,9.698064257790406e-05,3.030645080559502e-06,10311.33609159895,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k6::deepdfa_dense::r0::l128::b1,scan_phase,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,1201,0,128,1,2,42,success,0.0023394412142979924,0.0023394412142979924,1.8276884486703065e-05,427.452501857404,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k6::deepdfa_dense::r0::l128::b32,scan_phase,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,1201,0,128,32,2,8,success,0.011011550875082321,0.00034411096484632253,2.6883669128618948e-06,2906.0393366035073,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k6::deepdfa_dense::r1::l32::b1,scan_phase,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,2309,1,32,1,2,84,success,0.0006666486785997265,0.0006666486785997265,2.0832771206241452e-05,1500.0404742426956,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k6::deepdfa_dense::r1::l32::b32,scan_phase,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,2309,1,32,32,2,26,success,0.0033249486153251314,0.00010390464422891036,3.2470201321534487e-06,9624.208883261454,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k6::deepdfa_dense::r1::l128::b1,scan_phase,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,2309,1,128,1,2,20,success,0.002514177950070007,0.002514177950070007,1.964201523492193e-05,397.744320354156,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k6::deepdfa_dense::r1::l128::b32,scan_phase,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,2309,1,128,32,2,6,success,0.011668850666562017,0.00036465158333006303,2.8488404947661175e-06,2742.3437761268506,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k6::deepdfa_dense::r2::l32::b1,scan_phase,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,3413,2,32,1,2,79,success,0.0007281568860786206,0.0007281568860786206,2.2754902689956894e-05,1373.330417000311,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k6::deepdfa_dense::r2::l32::b32,scan_phase,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,3413,2,32,32,2,15,success,0.003443735933251446,0.00010761674791410769,3.3630233723158653e-06,9292.233963417399,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k6::deepdfa_dense::r2::l128::b1,scan_phase,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,3413,2,128,1,2,38,success,0.0026388300789939854,0.0026388300789939854,2.061585999214051e-05,378.955813775336,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k6::deepdfa_dense::r2::l128::b32,scan_phase,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,3413,2,128,32,2,8,success,0.011870481250298326,0.0003709525390718227,2.8980667114986147e-06,2695.762650667241,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k6::deepdfa_dense::r3::l32::b1,scan_phase,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,4517,3,32,1,2,73,success,0.0006965236438415173,0.0006965236438415173,2.1766363870047416e-05,1435.7014422148372,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k6::deepdfa_dense::r3::l32::b32,scan_phase,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,4517,3,32,32,2,30,success,0.0033832331999292366,0.00010572603749778864,3.303938671805895e-06,9458.40801061816,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k6::deepdfa_dense::r3::l128::b1,scan_phase,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,4517,3,128,1,2,19,success,0.0028631568420678377,0.0028631568420678377,2.2368412828654982e-05,349.2648342931074,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k6::deepdfa_dense::r3::l128::b32,scan_phase,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,4517,3,128,32,2,8,success,0.010983889374983846,0.0003432465429682452,2.6816136169394156e-06,2913.3578195790105,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k6::deepdfa_dense::r4::l32::b1,scan_phase,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,5623,4,32,1,2,77,success,0.000651988818165816,0.000651988818165816,2.037465056768175e-05,1533.768635500857,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k6::deepdfa_dense::r4::l32::b32,scan_phase,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,5623,4,32,32,2,30,success,0.00319029046659125,9.969657708097657e-05,3.1155180337805177e-06,10030.434637568047,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k6::deepdfa_dense::r4::l128::b1,scan_phase,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,5623,4,128,1,2,42,success,0.002213527166618622,0.002213527166618622,1.7293180989207984e-05,451.7676652361115,,[],
rq3.v1,0fa12163-ecac-4e16-84e9-78c19bb7291b,scan_phase::boundedresp_k6::deepdfa_dense::r4::l128::b32,scan_phase,boundedresp_k6,bounded_response,"{""deadline"": 6}",canonical,deepdfa_dense,DeepDFAMonitorDense,dense,cpu,cpu,5623,4,128,32,2,8,success,0.011319099624870432,0.000353721863277201,2.763452056853133e-06,2827.079985203885,,[],
